anime_id,title,title_english,title_japanese,title_synonyms,image_url,status,source,episodes,status,airing,release_date,aired,duration,rating,score,scored_by,rank,popularity,members,favorites,premiered,broadcast,producer,licensor,studio,genre,duration_min,release_year,runtime
1579,Kiniro no Corda: Primo Passo,La corda d&#039;oro: primo passo,金色のコルダ ～primo passo～,"Kin&#039;iro no Chord, Kiniro no Chord, Kin-iro no Corda: Primo Passo, The Golden Chord",https://myanimelist.net/images/anime/9/7228.jpg,TV,Visual novel,25,Finished Airing,False,"Oct 2, 2006","{'from': '2006-10-02', 'to': '2007-03-26'}",24 min. per ep.,PG-13 - Teens 13 or older,0.8014705882352942,36820,1273.0,0.078592659155319,72255,1126,Fall 2006,Unknown,aniplex|hakusensha|koei|tyo,sentai filmworks,yumeta company,comedy|drama|harem|magic|music|romance|school|shoujo,24.0,2006.0,600.0
32370,D.Gray-man Hallow,D.Gray-man HALLOW,ディー・グレイマン ハロー,,https://myanimelist.net/images/anime/12/80766.jpg,TV,Manga,13,Finished Airing,False,"Jul 5, 2016","{'from': '2016-07-05', 'to': '2016-09-27'}",24 min. per ep.,R - 17+ (violence & profanity),0.8319327731092437,40618,655.0,0.05488352802930808,108764,825,Summer 2016,Tuesdays at 01:35 (JST),tv tokyo|aniplex|dentsu|shueisha,funimation,tms entertainment,action|adventure|super power|demons|shounen,24.0,2016.0,312.0
34152,Super Danganronpa 2.5: Komaeda Nagito to Sekai no Hakaimono,,スーパーダンガンロンパ2.5 狛枝凪斗と世界の破壊者,Super Danganronpa 2.5: Nagito Komaeda and the Destroyer of the World,https://myanimelist.net/images/anime/10/83150.jpg,OVA,Original,1,Finished Airing,False,"Jan 12, 2017","{'from': '2017-01-12', 'to': '2017-01-12'}",25 min.,R - 17+ (violence & profanity),0.7773109243697479,15423,2049.0,0.141217944286998,31844,276,,,unknown,unknown,lerche,action|mystery|horror|psychological,25.0,2017.0,25.0
153,Juuni Kokuki,The Twelve Kingdoms,十二国記,"12 Kingdoms, Juuni Kokki",https://myanimelist.net/images/anime/6/50859.jpg,TV,Novel,45,Finished Airing,False,"Apr 9, 2002","{'from': '2002-04-09', 'to': '2003-08-30'}",25 min. per ep.,PG-13 - Teens 13 or older,0.8539915966386555,28791,399.0,0.07015967374023639,82925,1907,Spring 2002,Unknown,sogo vision,media blasters|tokyopop,studio pierrot,action|adventure|fantasy|magic|supernatural,25.0,2002.0,1125.0
27417,Diabolik Lovers OVA,,DIABOLIK LOVERS OAD,,https://myanimelist.net/images/anime/12/74238.jpg,OVA,Visual novel,1,Finished Airing,False,"Feb 26, 2015","{'from': '2015-02-26', 'to': '2015-02-26'}",11 min.,PG-13 - Teens 13 or older,0.634453781512605,9290,7260.0,0.18801410105757932,19268,64,,,frontier works,unknown,production i.g|zexcs,harem|school|vampire|shoujo,11.0,2015.0,11.0
33398,Neko Konogoro,,ネコこのゴロ,,https://myanimelist.net/images/anime/1877/91297.jpg,TV,Manga,0,Currently Airing,True,"Jun 8, 2016","{'from': '2016-06-08', 'to': None}",1 min.,,0.36134453781512604,18,11426.0,0.6996612981267712,361,0,Summer 2016,Not scheduled once per week,unknown,unknown,kachidoki studio,comedy,1.0,2016.0,0.0
1051,Ao no 6-gou,Blue Submarine No. 6,青の6号,"Ao no 6-go, Ao no Rokugou, Ao no Rokugo",https://myanimelist.net/images/anime/3/20750.jpg,OVA,Manga,4,Finished Airing,False,"Oct 25, 1998","{'from': '1998-10-25', 'to': '2000-03-25'}",32 min. per ep.,PG-13 - Teens 13 or older,0.75,16149,3026.0,0.1347203981475081,34469,184,,,unknown,bandai entertainment|discotek media,gonzo,action|adventure|mecha|military|sci-fi,32.0,1998.0,128.0
12447,Ben-To Picture Drama,,ベン・トー,"Ben-To Specials, Bento Specials, Ben-Tou Specials, Bento Picture Drama, Ben-Tou Picture Drama",https://myanimelist.net/images/anime/13/34953.jpg,Special,Light novel,6,Finished Airing,False,"Dec 21, 2011","{'from': '2011-12-21', 'to': '2012-05-16'}",9 min. per ep.,PG-13 - Teens 13 or older,0.6460084033613446,2806,6924.0,0.27483237713416736,8265,3,,,at-x,unknown,david production,comedy,9.0,2011.0,54.0
1381,Seikai no Monshou Special,,星界の紋章 総集編,"Seikai no Monshou Movie, Crest of the Stars Special Edition",https://myanimelist.net/images/anime/9/2753.jpg,Special,Light novel,1,Finished Airing,False,"Apr 7, 2000","{'from': '2000-04-07', 'to': '2000-04-07'}",1 hr. 30 min.,PG-13 - Teens 13 or older,0.7720588235294117,1050,2254.0,0.42607313195548485,2758,3,,,bandai visual|wowow|bestack,unknown,sunrise,action|military|romance|sci-fi|space,90.0,2000.0,90.0
8022,Tegamibachi Gakuen,Letter Bee Academy,テガミバチ学園,"Tegami Bachi Specials, Letter Bee Specials",https://myanimelist.net/images/anime/4/19573.jpg,Special,Original,25,Finished Airing,False,"Jan 27, 2010","{'from': '2010-01-27', 'to': '2010-07-23'}",3 min. per ep.,PG-13 - Teens 13 or older,0.7794117647058824,1911,1953.0,0.28464781917467336,7644,7,,,unknown,unknown,studio pierrot,comedy,3.0,2010.0,75.0
32666,Oniku Daisuki! Zeushi-kun: Suteki na Hamburger,,おにくだいすき! ゼウシくん「すてきなハンバーグ」,,https://myanimelist.net/images/anime/3/78398.jpg,ONA,Original,1,Finished Airing,False,"Feb 10, 2016","{'from': '2016-02-10', 'to': '2016-02-10'}",4 min.,G - All Ages,0.45378151260504207,22,11629.0,0.8946568051427386,102,0,,,unknown,unknown,dle,comedy,4.0,2016.0,4.0
33775,Soul Buster,Soul Buster,侍霊演武[ソウルバスター],Shi Ling Yanwu,https://myanimelist.net/images/anime/3/82256.jpg,TV,Manga,12,Finished Airing,False,"Oct 4, 2016","{'from': '2016-10-04', 'to': '2016-12-11'}",13 min. per ep.,PG-13 - Teens 13 or older,0.6207983193277311,4687,7553.0,0.20474182622520218,16223,13,Fall 2016,Tuesdays at 18:30 (JST),mages.,unknown,studio pierrot,action|samurai,13.0,2016.0,156.0
14353,Death Billiards,Death Billiards,デス・ビリヤード,"Wakate Animator Ikusei Project, 2012 Young Animator Training Project, Anime Mirai 2012",https://myanimelist.net/images/anime/11/48721.jpg,Movie,Original,1,Finished Airing,False,"Mar 2, 2013","{'from': '2013-03-02', 'to': '2013-03-02'}",25 min.,R - 17+ (violence & profanity),0.8413865546218487,81162,542.0,0.0439621206884634,132203,226,,,unknown,funimation,madhouse,game|mystery|psychological|drama|thriller,25.0,2013.0,25.0
5235,Live On Cardliver Kakeru,,ライブオン CARDLIVER 翔,,https://myanimelist.net/images/anime/9/21028.jpg,TV,Manga,51,Finished Airing,False,"Oct 5, 2008","{'from': '2008-10-05', 'to': '2009-09-27'}",23 min. per ep.,PG - Children,0.7205882352941176,97,4074.0,0.6222437271030621,673,3,Fall 2008,Unknown,sotsu|sakura create,unknown,tms entertainment,game|fantasy,23.0,2008.0,1173.0
26443,Triage X,Triage X,トリアージX,,https://myanimelist.net/images/anime/8/73682.jpg,TV,Manga,10,Finished Airing,False,"Apr 9, 2015","{'from': '2015-04-09', 'to': '2015-06-11'}",23 min. per ep.,R+ - Mild Nudity,0.6733193277310925,34990,5978.0,0.07078177922167692,81824,158,Spring 2015,Thursdays at 01:05 (JST),dax production|nippon columbia,sentai filmworks,xebec,action|adventure|ecchi|shounen,23.0,2015.0,230.0
16251,Shinkai no Kantai: Submarine 707,,深海の艦隊 サブマリン707,Undersea Fleet Submarine 707F,https://myanimelist.net/images/anime/6/43741.jpg,OVA,Manga,1,Finished Airing,False,"Jan 10, 1997","{'from': '1997-01-10', 'to': '1997-01-10'}",46 min.,,0.6018907563025211,120,7936.0,0.6827953272966061,412,0,,,unknown,unknown,j.c.staff|toei animation,action|adventure|military|sci-fi,46.0,1997.0,46.0
36847,Nanatsu no Bitoku,The Seven Heavenly Virtues,七つの美徳,,https://myanimelist.net/images/anime/9/89129.jpg,TV,Other,10,Finished Airing,False,"Jan 27, 2018","{'from': '2018-01-27', 'to': '2018-03-31'}",5 min. per ep.,R+ - Mild Nudity,0.546218487394958,4722,8835.0,0.17501900877859955,22001,47,Winter 2018,Saturdays at 00:25 (JST),hobby japan,sentai filmworks,bridge,ecchi|fantasy,5.0,2018.0,50.0
32561,Hai to Gensou no Grimgar Special,Grimgar: Ashes and Illusions Special,灰と幻想のグリムガル 「風呂の壁にかけた青春――one more センチメートル」,"Grimgar of Fantasy and Ash Special, Grimgal of Ashes and Illusion Special, Grimgal of Ashes and Fantasies Special, Hai to Gensou no Grimgal Special, Grimgar of Fantasy and Ash Episode 2.5, Grimgal of Ashes and Illusion Episode 2.5",https://myanimelist.net/images/anime/11/78160.jpg,Special,Light novel,1,Finished Airing,False,"Mar 16, 2016","{'from': '2016-03-16', 'to': '2016-03-16'}",11 min.,PG-13 - Teens 13 or older,0.698529411764706,16293,4965.0,0.14826847307665722,29209,29,,,unknown,funimation,a-1 pictures,comedy,11.0,2016.0,11.0
24275,Medamayaki no Kimi Itsu Tsubusu?,,目玉焼きの黄身 いつつぶす？,,https://myanimelist.net/images/anime/9/62711.jpg,Special,Manga,4,Finished Airing,False,"Aug 5, 2014","{'from': '2014-08-05', 'to': '2014-08-08'}",18 min. per ep.,G - All Ages,0.6218487394957983,161,7526.0,0.5990875786272206,811,0,,,nhk,unknown,fanworks,comedy|seinen,18.0,2014.0,72.0
1811,Bounty Dog: Getsumen no Ibu,,バウンティドッグ~月面のイブ~,,https://myanimelist.net/images/anime/10/27945.jpg,OVA,Original,2,Finished Airing,False,"Oct 1, 1994","{'from': '1994-10-01', 'to': '1994-11-01'}",29 min. per ep.,R - 17+ (violence & profanity),0.5913865546218487,953,8135.0,0.4641598119858989,2147,3,,,starchild records|movic|toho,manga entertainment,animate film,action|sci-fi|space,29.0,1994.0,58.0
9721,Aisai Nikki,,愛妻日記,,https://myanimelist.net/images/anime/11/36725.jpg,OVA,Visual novel,1,Finished Airing,False,"Dec 22, 2010","{'from': '2010-12-22', 'to': '2010-12-22'}",22 min.,Rx - Hentai,0.6869747899159664,2749,,0.3039330890993295,6450,39,,,pink pineapple,unknown,g-lam,hentai,22.0,2010.0,22.0
812,Chikyuu Shoujo Arjuna,Arjuna,地球少女アルジュナ,"Earth Maiden Arjuna, Earth Girl Arjuna",https://myanimelist.net/images/anime/4/57253.jpg,TV,Original,13,Finished Airing,False,"Jan 9, 2001","{'from': '2001-01-09', 'to': '2001-03-27'}",26 min. per ep.,PG-13 - Teens 13 or older,0.7300420168067228,8111,3731.0,0.17965023847376788,21106,159,Winter 2001,Tuesdays at 18:00 (JST),bandai visual|sotsu,bandai entertainment,satelight,adventure|drama|magic|sci-fi,26.0,2001.0,338.0
7791,K-On!!,K-ON! Season 2,けいおん!!,"Keion 2, K-On!! 2nd Season",https://myanimelist.net/images/anime/12/76121.jpg,TV,4-koma manga,26,Finished Airing,False,"Apr 7, 2010","{'from': '2010-04-07', 'to': '2010-09-29'}",24 min. per ep.,PG-13 - Teens 13 or older,0.8550420168067228,178001,383.0,0.012580355291352733,322621,7149,Spring 2010,Wednesdays at 01:25 (JST),pony canyon|tbs|movic|rakuonsha|animation do,sentai filmworks,kyoto animation,comedy|music|school|slice of life,24.0,2010.0,624.0
747,Haru wo Daite Ita,Embracing Love,春を抱いていた,Haru wo Daiteita,https://myanimelist.net/images/anime/6/3718.jpg,OVA,Manga,2,Finished Airing,False,"Mar 31, 2005","{'from': '2005-03-31', 'to': '2005-05-27'}",30 min. per ep.,R+ - Mild Nudity,0.7279411764705882,10761,,0.194027787378171,17989,92,,,frontier works|on-lead,media blasters|kitty media,trinet entertainment,drama|romance|yaoi,30.0,2005.0,60.0
11009,Pokemon 3D Adventure 2: Pikachu no Kaitei Daibouken,Pokemon 4D: Pikachu&#039;s Ocean Adventure,ポケモン3Dアドベンチャー2 ピカチュウの海底大冒険,Pokemon 4D: Pikachu no Kaiyou Adventure,https://myanimelist.net/images/anime/4/30543.jpg,Movie,Game,1,Finished Airing,False,"May 20, 2006","{'from': '2006-05-20', 'to': '2006-05-20'}",14 min.,PG - Children,0.7489495798319328,2588,3092.0,0.30372572060551595,6463,13,,,unknown,the pokemon company international,olm,adventure|comedy|fantasy|kids,14.0,2006.0,14.0
8726,Soredemo Machi wa Mawatteiru,And Yet The Town Moves,それでも町は廻っている,SoreMachi,https://myanimelist.net/images/anime/9/25880.jpg,TV,Manga,12,Finished Airing,False,"Oct 8, 2010","{'from': '2010-10-08', 'to': '2010-12-24'}",24 min. per ep.,PG-13 - Teens 13 or older,0.7846638655462185,14763,1744.0,0.1261491670698832,38419,143,Fall 2010,Unknown,pony canyon|tbs|movic|magic bus|studio pastoral|flying dog|memory-tech,sentai filmworks,shaft,comedy|slice of life,24.0,2010.0,288.0
15813,Majokko Shimai no Yoyo to Nene,Magical Sisters Yoyo & Nene,魔女っこ姉妹のヨヨとネネ,Majocco Shimai no Yoyo to Nene,https://myanimelist.net/images/anime/5/53567.jpg,Movie,Manga,1,Finished Airing,False,"Dec 28, 2013","{'from': '2013-12-28', 'to': '2013-12-28'}",1 hr. 40 min.,G - All Ages,0.7951680672268908,4073,1431.0,0.24262113776180272,11187,17,,,aniplex|starchild records|tokuma shoten,unknown,ufotable,fantasy|magic,100.0,2013.0,100.0
33462,Bernard-jou Iwaku.,Miss Bernard said.,バーナード嬢曰く。,,https://myanimelist.net/images/anime/11/81589.jpg,TV,Manga,12,Finished Airing,False,"Oct 7, 2016","{'from': '2016-10-07', 'to': '2016-12-23'}",3 min. per ep.,PG-13 - Teens 13 or older,0.6334033613445379,5918,7274.0,0.21628533904748737,14460,13,Fall 2016,Fridays at 01:00 (JST),dax production|dream creation|gen&#039;ei,unknown,creators in pack,comedy|school,3.0,2016.0,36.0
1586,Aoi Umi no Tristia,,蒼い海のトリスティア,Tristia of the Deep Blue Sea,https://myanimelist.net/images/anime/2/18760.jpg,OVA,Visual novel,2,Finished Airing,False,"Apr 23, 2004","{'from': '2004-04-23', 'to': '2004-07-23'}",27 min. per ep.,PG - Children,0.6102941176470588,1221,7768.0,0.437201907790143,2569,0,,,unknown,unknown,ufotable,adventure|mecha,27.0,2004.0,54.0
20057,Space☆Dandy,Space Dandy,スペース☆ダンディ,,https://myanimelist.net/images/anime/4/56611.jpg,TV,Original,13,Finished Airing,False,"Jan 5, 2014","{'from': '2014-01-05', 'to': '2014-03-27'}",24 min. per ep.,PG-13 - Teens 13 or older,0.8277310924369747,75431,748.0,0.03228036220363586,171855,2868,Winter 2014,Unknown,bandai visual|flying dog|bandai namco entertainment,funimation,bones,sci-fi|space|comedy,24.0,2014.0,312.0
30347,Nanatsu no Taizai OVA,,七つの大罪,"Nanatsu no Taizai: Ban no Bangai-hen, The Seven Deadly Sins: Ban&#039;s Side Story",https://myanimelist.net/images/anime/6/76269.jpg,OVA,Manga,2,Finished Airing,False,"Jun 17, 2015","{'from': '2015-06-17', 'to': '2015-08-12'}",24 min. per ep.,PG-13 - Teens 13 or older,0.8161764705882353,34252,949.0,0.08598880210133407,65495,94,,,aniplex,unknown,a-1 pictures,action|adventure|supernatural|magic|fantasy|shounen,24.0,2015.0,48.0
18893,Aoki Hagane no Arpeggio: Ars Nova,Arpeggio of Blue Steel -Ars Nova-,蒼き鋼のアルペジオ ‐アルス・ノヴァ‐,Aoki Hagane no Arpeggio: Ars Nova,https://myanimelist.net/images/anime/6/56143.jpg,TV,Manga,12,Finished Airing,False,"Oct 8, 2013","{'from': '2013-10-08', 'to': '2013-12-24'}",24 min. per ep.,PG-13 - Teens 13 or older,0.7878151260504201,48992,1623.0,0.05668072164235847,105762,800,Fall 2013,Tuesdays at 02:55 (JST),sotsu|klockworx|flying dog|ultra super pictures|showgate|shounen gahousha,discotek media,sanzigen,action|sci-fi|seinen,24.0,2013.0,288.0
35334,ClassicaLoid 2nd Season,ClassicaLoid 2,クラシカロイド 第2シリーズ,,https://myanimelist.net/images/anime/2/88678.jpg,TV,Original,25,Finished Airing,False,"Oct 7, 2017","{'from': '2017-10-07', 'to': '2018-03-24'}",24 min. per ep.,PG-13 - Teens 13 or older,0.6796218487394958,855,5712.0,0.35190433400152066,4497,7,Fall 2017,Saturdays at 17:35 (JST),nhk|bandai namco pictures,sentai filmworks,sunrise,music|comedy,24.0,2017.0,600.0
36755,Juvenile Pornography The Animation,,ジュヴナイル・ポルノグラフィ THE ANIMATION,,https://myanimelist.net/images/anime/6/88882.jpg,OVA,Manga,1,Finished Airing,False,"Dec 1, 2017","{'from': '2017-12-01', 'to': '2017-12-01'}",16 min.,Rx - Hentai,0.6817226890756303,682,,0.4848275385359784,1872,6,,,bootleg,unknown,office takeout,hentai,16.0,2017.0,16.0
2199,Chirin no Suzu,Ringing Bell,チリンの鈴,Bell of Chirin,https://myanimelist.net/images/anime/11/80079.jpg,Movie,Picture book,1,Finished Airing,False,"Mar 11, 1978","{'from': '1978-03-11', 'to': '1978-03-11'}",46 min.,PG-13 - Teens 13 or older,0.7531512605042017,2361,2916.0,0.3332411695583051,5161,21,,,unknown,discotek media,sanrio,adventure|drama|fantasy,46.0,1978.0,46.0
34561,Re:Creators,Re:CREATORS,Re:CREATORS 〈レクリエイターズ〉,,https://myanimelist.net/images/anime/11/85469.jpg,TV,Original,22,Finished Airing,False,"Apr 8, 2017","{'from': '2017-04-08', 'to': '2017-09-16'}",24 min. per ep.,R - 17+ (violence & profanity),0.8077731092436975,74531,1138.0,0.02391649961982443,214467,1717,Spring 2017,Saturdays at 23:30 (JST),aniplex|magic capsule|shogakukan|abc animation,unknown,troyca,action|sci-fi|fantasy,24.0,2017.0,528.0
238,Rekka no Honoo,Flame of Recca,烈火の炎,Recca no Honoo,https://myanimelist.net/images/anime/6/22466.jpg,TV,Manga,42,Finished Airing,False,"Jul 19, 1997","{'from': '1997-07-19', 'to': '1998-07-10'}",23 min. per ep.,PG-13 - Teens 13 or older,0.7794117647058824,18254,1948.0,0.11951337526785097,41792,219,Summer 1997,Saturdays at 18:30 (JST),fuji tv,viz media|discotek media,studio pierrot,action|adventure|martial arts|shounen|super power,23.0,1997.0,966.0
27989,Hibike! Euphonium,Sound! Euphonium,響け！ユーフォニアム,Hibike! Euphonium,https://myanimelist.net/images/anime/6/72445.jpg,TV,Novel,13,Finished Airing,False,"Apr 8, 2015","{'from': '2015-04-08', 'to': '2015-07-01'}",23 min. per ep.,PG-13 - Teens 13 or older,0.842436974789916,94024,530.0,0.025298956245247806,203942,3337,Spring 2015,Wednesdays at 00:30 (JST),lantis|pony canyon|rakuonsha,ponycan usa,kyoto animation,music|school|drama,23.0,2015.0,299.0
36838,Gintama.: Shirogane no Tamashii-hen,,銀魂. 銀ノ魂篇,Gintama.: Silver Soul Arc,https://myanimelist.net/images/anime/12/89603.jpg,TV,Manga,12,Finished Airing,False,"Jan 8, 2018","{'from': '2018-01-08', 'to': '2018-03-26'}",24 min. per ep.,PG-13 - Teens 13 or older,0.9296218487394958,14981,25.0,0.11909863828022395,42265,393,Winter 2018,Mondays at 01:35 (JST),tv tokyo|aniplex|dentsu|shueisha,unknown,bandai namco pictures,action|sci-fi|comedy|historical|parody|samurai|shounen,24.0,2018.0,288.0
1200,Gun-dou Musashi,Gun Samurai,GUN道 MUSASHI,"Gundou Musashi, MUSASHI -GUN-, Musashi-GUNDOH, Musashi: The Way of the Gun",https://myanimelist.net/images/anime/3/28268.jpg,TV,Original,26,Finished Airing,False,"Apr 9, 2006","{'from': '2006-04-09', 'to': '2006-10-08'}",24 min. per ep.,PG-13 - Teens 13 or older,0.6365546218487395,476,7203.0,0.34250362894864167,4777,15,Spring 2006,Unknown,tbs,unknown,acc production,adventure|samurai|fantasy,24.0,2006.0,624.0
24031,Denki-gai no Honya-san,Denki-gai,デンキ街の本屋さん,"Denki Machi no Honya-san, Denkigai no Honya-san",https://myanimelist.net/images/anime/2/65339.jpg,TV,Manga,12,Finished Airing,False,"Oct 2, 2014","{'from': '2014-10-02', 'to': '2014-12-18'}",23 min. per ep.,PG-13 - Teens 13 or older,0.7636554621848739,34590,2517.0,0.07147300753438861,80620,210,Fall 2014,Thursdays at 22:30 (JST),sotsu|pony canyon|dax production|comic umenohone|mobcast,ponycan usa,shin-ei animation,comedy|seinen|slice of life,23.0,2014.0,276.0
3975,Uchi no 3 Shimai,,うちの3姉妹,"Uchi no 3Shimai, Uchi no San Shimai",https://myanimelist.net/images/anime/3/7166.jpg,TV,Other,141,Finished Airing,False,"Apr 8, 2008","{'from': '2008-04-08', 'to': '2010-12-28'}",23 min. per ep.,G - All Ages,0.6995798319327732,38,12542.0,0.7105827054676159,334,2,Spring 2008,Unknown,unknown,unknown,toei animation|daewon media,comedy|slice of life,23.0,2008.0,3243.0
10935,Hourou Musuko Specials,Wandering Son Specials,放浪息子,"Hourou Musuko Episode 10, Hourou Musuko Episode 11, The Transient Son Specials",https://myanimelist.net/images/anime/7/30177.jpg,Special,Manga,2,Finished Airing,False,"Aug 24, 2011","{'from': '2011-08-24', 'to': '2011-09-21'}",23 min. per ep.,PG-13 - Teens 13 or older,0.8088235294117647,2401,1107.0,0.3118130918642427,6066,2,,,aniplex|aic|dentsu|fuji tv|magic capsule|enterbrain|fuji pacific music publishing,unknown,aic classic,drama|school,23.0,2011.0,46.0
22273,Selector Infected WIXOSS,selector infected WIXOSS,selector infected WIXOSS,,https://myanimelist.net/images/anime/13/70147.jpg,TV,Card game,12,Finished Airing,False,"Apr 4, 2014","{'from': '2014-04-04', 'to': '2014-06-20'}",24 min. per ep.,R - 17+ (violence & profanity),0.773109243697479,44138,2208.0,0.059100020736849376,101587,501,Spring 2014,Unknown,magic capsule|warner bros.|showgate,funimation,j.c.staff,game|psychological,24.0,2014.0,288.0
